username,time,followed,private,notavaliable,toomanyfollowers,liked,target,followedback,cantunfollow
midoooo214,1691979911.941094,False,True,False,False,False,pudzianofficial,False,False
kasm231,1691979939.9748008,False,False,False,False,False,pudzianofficial,False,False
mlecyk._3,1691980019.0418837,False,True,False,False,False,pudzianofficial,False,False
chispiyakovt,1691980092.0243864,False,False,False,False,False,pudzianofficial,True,False
blon.d666,1691980151.174314,False,True,False,False,False,pudzianofficial,False,False
adrian_karpiel,1691980241.8761077,False,True,False,False,False,pudzianofficial,False,False
youngjudi997,1691980282.631402,False,False,False,False,True,pudzianofficial,False,False
sandy981029,1691980326.679778,False,False,False,False,False,pudzianofficial,False,False
almir.rossato,1691980371.45415,False,False,False,False,True,pudzianofficial,True,False
_arkadiusz_p,1691980456.436535,False,True,False,False,False,pudzianofficial,False,False
roger_lost2,1691980534.044941,False,True,False,False,False,pudzianofficial,False,False
blazej02115,1691980598.8441894,False,False,False,False,False,pudzianofficial,False,False
ceguerreroq,1691980680.2081244,False,True,False,False,False,pudzianofficial,False,False
dominiikos_,1691980765.4287176,False,True,False,False,False,pudzianofficial,False,False
damiankita4,1691980795.4704278,False,False,False,False,False,pudzianofficial,False,False
davidhappymendoza,1691980872.3865032,False,True,False,False,False,pudzianofficial,False,False
emanuelsangel,1691980949.246209,False,True,False,False,False,pudzianofficial,False,False
erykol__,1691981034.2552035,False,True,False,False,False,pudzianofficial,False,False
fredygutierrezpaiva,1691981095.0818653,False,True,False,False,False,pudzianofficial,False,False
ginopaolomeisner,1691981184.0212371,False,True,False,False,False,pudzianofficial,False,False
h.semlali,1691981261.2892823,False,True,False,False,False,pudzianofficial,False,False
hossein_es2023,1691981348.1454785,False,True,False,False,False,pudzianofficial,False,False
________bober.prywatne________,1691981437.0924091,False,True,False,False,False,pudzianofficial,False,False
x_jakubgamingg,1691981496.2422783,False,False,False,False,False,pudzianofficial,True,False
josejaureguilopez,1691981541.7489052,False,False,False,True,True,pudzianofficial,False,False
jvaras___,1691981578.6747324,False,False,False,False,True,pudzianofficial,False,False
julianaadriangabor,1691981627.051798,False,True,False,False,False,pudzianofficial,False,False
justicebubo1994,1691981689.7882469,False,False,False,False,False,pudzianofficial,False,False
aokkuba,1691981734.0156126,False,False,False,False,False,pudzianofficial,False,False
nagy__l,1691981766.173721,False,False,False,False,False,pudzianofficial,False,False
maciejuliczny,1691981838.7181723,False,False,False,False,False,pudzianofficial,False,False
mr.pierson,1691981910.591947,False,False,False,True,False,pudzianofficial,False,False
kolankisiz,1691981979.6975224,False,False,False,False,False,pudzianofficial,False,False
m.oleksy_,1691982021.8702283,False,False,False,False,False,pudzianofficial,False,False
mudort,1691982096.9557028,False,False,False,False,False,pudzianofficial,False,False
mozer_mhm,1691982143.510303,False,False,False,False,True,pudzianofficial,False,False
okurowski23,1691982216.053775,False,False,False,False,False,pudzianofficial,False,False
_raffael_1,1691982292.9206097,False,True,False,False,False,pudzianofficial,False,False
rita.subbotina,1691982385.8387249,False,True,False,False,False,pudzianofficial,False,False
_sebastian._j,1691982454.582625,False,False,False,False,False,pudzianofficial,False,False
zagunn._,1691982515.1140935,False,True,False,False,False,pudzianofficial,False,False
tomek_killer,1691982583.549289,False,False,False,False,False,pudzianofficial,False,False
danieldema07,1691982664.357097,False,True,False,False,False,pudzianofficial,False,False
zielinsky_gg,1691982757.210701,False,True,False,False,False,pudzianofficial,False,False
victorarganara,1691982828.5868022,False,False,False,False,False,pudzianofficial,True,False
wiktordzierzega,1691982886.9598787,False,False,False,False,False,pudzianofficial,False,False
woj1az,1691982949.6295729,False,False,False,False,False,pudzianofficial,False,False
pakhomov_andrei,1691982986.5724504,False,False,False,False,True,pudzianofficial,False,False
systemrpr,1691983021.8633344,False,False,False,True,True,pudzianofficial,False,False
bartex.k26,1691983106.9771397,False,True,False,False,False,sawardega_wataha,False,False
slodkokwasnazupkachinska,1691983183.9617546,False,True,False,False,False,sawardega_wataha,False,False
wersionwer,1691983277.093876,False,True,False,False,False,sawardega_wataha,False,False
dorusxc,1691983352.1660693,True,False,False,False,False,sawardega_wataha,False,True
leoniaronia,1691983450.0978208,False,False,True,False,False,sawardega_wataha,False,False
_emci__a,1691983496.9207504,False,False,False,False,True,sawardega_wataha,False,False
julianaadriangabor,1691983545.3185863,False,True,False,False,False,sawardega_wataha,False,False
jamjam_to_nie_ja,1691983624.4670937,False,True,False,False,False,sawardega_wataha,False,False
ksawier_g09,1691983658.795659,False,False,False,False,False,sawardega_wataha,False,False
blacek_,1691983721.7071974,False,False,False,False,False,sawardega_wataha,False,False
lewandowskix__,1691983768.7132125,False,False,False,False,True,sawardega_wataha,False,False
qubiczeqo,1691983853.7248251,False,True,False,False,False,sawardega_wataha,False,False
_sylwusia_8,1691983945.1471436,False,True,False,False,False,sawardega_wataha,False,False
mineralnyy._.2115,1691984011.5999632,False,False,False,False,False,sawardega_wataha,False,False
kacperitoo.11,1691984042.0514274,False,False,False,False,False,sawardega_wataha,False,False
_patrvcjja_,1691984101.0767214,False,False,False,False,False,sawardega_wataha,False,False
r.korneliaa,1691984141.5920632,False,False,False,False,True,sawardega_wataha,False,False
mrchemik,1691986151.823092,False,False,False,False,False,sawardega_wataha,False,False
marczak1818,1691986210.9035022,True,False,False,False,False,sawardega_wataha,False,True
ilona_barchan,1691986287.91362,False,True,False,False,False,sawardega_wataha,False,False
gumix_alkoholik,1691986358.6024525,True,False,False,False,False,sawardega_wataha,False,True
milk3cz,1691986427.413597,False,False,False,False,False,sawardega_wataha,False,False
pawel_banka028,1691986471.5938182,False,False,False,False,False,sawardega_wataha,False,False
koniu9128,1691986511.5947213,False,False,False,False,False,sawardega_wataha,False,False
queezy66,1691986549.7379386,False,False,False,False,False,sawardega_wataha,False,False
luna_kcc,1691986593.8994205,False,False,False,False,False,sawardega_wataha,False,False
_.emileczka._,1691986658.6095912,False,False,False,False,False,sawardega_wataha,False,False
young_dawidex,1691986719.481059,False,False,False,False,False,sawardega_wataha,False,False
jakubczy.kk,1691986760.854368,False,False,False,True,True,sawardega_wataha,False,False
karo.lina_l,1691986817.3877306,False,True,False,False,False,sawardega_wataha,False,False
upo_skun,1691986898.4529135,False,True,False,False,False,sawardega_wataha,False,False
lukasz_jojczyk,1691986926.587397,False,False,False,False,False,sawardega_wataha,False,False
maksio6.6,1691986997.0991957,False,False,False,False,False,sawardega_wataha,False,False
paula.bialkowska,1691987031.7231944,False,False,False,False,False,sawardega_wataha,False,False
zzzuuuzzaa,1691987080.1124916,False,True,False,False,False,sawardega_wataha,False,False
tos_t13,1691987146.683794,False,False,False,False,False,sawardega_wataha,False,False
czumpiorek_szczypiorek,1691987227.919191,False,True,False,False,False,sawardega_wataha,False,False
maja_.komorowska,1691987256.0845015,False,False,False,False,False,sawardega_wataha,False,False
michalek_20008,1691987286.4325116,True,False,False,False,False,sawardega_wataha,False,True
_tymanski,1691987330.6427414,False,False,False,False,False,sawardega_wataha,False,False
opelastra2002,1691987358.6469762,False,False,False,False,False,sawardega_wataha,False,False
stanislaw.bula,1691987388.6627371,False,False,False,False,False,sawardega_wataha,False,False
_wicia_._,1691987416.606228,False,False,False,False,False,sawardega_wataha,False,False
jakimowiczxx,1691987468.8880577,False,False,False,False,False,sawardega_wataha,False,False
krzys.17,1691987501.155565,False,False,False,False,False,sawardega_wataha,False,False
jakorst_yt,1691987571.958541,False,False,False,False,False,sawardega_wataha,False,False
konieczny509,1691987628.3377593,False,True,False,False,False,sawardega_wataha,False,False
franek5098,1691987683.050496,False,True,False,False,False,sawardega_wataha,False,False
roksi_lifee,1691987711.1441665,False,False,False,False,False,sawardega_wataha,False,False
basia.suszek.pv,1691987760.327929,False,True,False,False,False,sawardega_wataha,False,False
nikoluchaklucha,1691987813.5924237,False,False,False,False,True,sawardega_wataha,False,False
szymonekkk_pvv,1691987865.9658835,False,True,False,False,False,sawardega_wataha,False,False
gaaabiii_pvvvv,1691987950.8237803,False,True,False,False,False,sawardega_wataha,False,False
montevw31,1691988009.6381817,False,False,False,False,False,sawardega_wataha,False,False
9infp._.6,1691988098.6634724,False,True,False,False,False,sawardega_wataha,False,False
melishax.16,1691988185.4785054,False,True,False,False,False,sawardega_wataha,False,False
olaidgaf,1691988233.892976,False,True,False,False,False,sawardega_wataha,False,False
k_salamon21,1691988268.0663445,False,False,False,False,False,sawardega_wataha,False,False
w.iki_4,1691988334.6310549,False,False,False,False,False,sawardega_wataha,True,False
lena_jasek,1691988393.050256,False,False,False,False,False,sawardega_wataha,False,False
zuzaimazur,1691988425.0514567,True,False,False,False,False,sawardega_wataha,False,True
adam_kruszniewski,1691988487.5576904,False,True,False,False,False,sawardega_wataha,False,False
natusia.spoko,1691988552.3073266,False,False,False,False,False,sawardega_wataha,False,False
przewlokajakub555,1691988600.961738,False,False,False,False,True,sawardega_wataha,False,False
p_gabrieela,1691988637.3629494,False,False,False,False,True,sawardega_wataha,True,False
lenka_horsess,1691988683.0006485,False,False,False,True,True,sawardega_wataha,False,False
kcbabeodmatmy,1691988733.7637622,False,True,False,False,False,sawardega_wataha,False,False
arti_2505,1691988786.136319,False,False,False,False,True,sawardega_wataha,False,False
igorfrometiopia,1691988820.1809204,False,False,False,False,False,sawardega_wataha,False,False
iza15955,1691988888.8184946,False,False,False,False,False,sawardega_wataha,False,False
zosia7890,1691988965.5895796,False,True,False,False,False,sawardega_wataha,False,False
meredithwith_love,1691989028.2978275,False,True,False,False,False,sawardega_wataha,False,False
leon_marcelowicz,1691989111.4257114,False,True,False,False,False,sawardega_wataha,False,False
gabciazabcia.offcial,1691989149.957487,False,False,False,False,False,sawardega_wataha,False,False
ona.7638,1691989232.939278,False,True,False,False,False,sawardega_wataha,False,False
landmesser_daria,1691989322.197103,False,True,False,False,False,sawardega_wataha,False,False
k_durawa,1691989385.028087,False,True,False,False,False,sawardega_wataha,False,False
26anita05,1691989451.383133,False,False,False,False,False,sawardega_wataha,False,False
dominikasabisch,1691989489.9352722,False,False,False,False,False,sawardega_wataha,False,False
kaczmarek_123,1691989580.8702643,False,True,False,False,False,sawardega_wataha,False,False
bladygaa,1691989629.3826044,False,False,False,False,True,sawardega_wataha,False,False
grabskapola,1691989689.71887,False,True,False,False,False,sawardega_wataha,False,False
krystianeqz,1691989778.3788352,False,True,False,False,False,sawardega_wataha,False,False
kittynatalka_,1691989839.4539986,False,True,False,False,False,sawardega_wataha,False,False
venus.s_777,1691989898.249185,False,True,False,False,False,sawardega_wataha,False,False
karwowski_alan,1691989935.1793172,False,False,False,False,True,sawardega_wataha,False,False
_.lukaszzz._,1691989995.59033,False,True,False,False,False,sawardega_wataha,False,False
klaptok.ink,1691990042.1586132,False,False,False,False,True,sawardega_wataha,False,False
mikolajwojciechowski34,1691990110.77059,False,False,False,False,False,sawardega_wataha,False,False
12yotalentbyku,1691990140.8406622,False,False,False,False,False,sawardega_wataha,True,False
sarah.wikky,1691990174.8623507,False,False,False,False,False,sawardega_wataha,False,False
wiktoria_kocica_,1691990267.6201558,False,True,False,False,False,sawardega_wataha,False,False
izdebskimarcel,1691990308.3671825,True,False,False,False,False,sawardega_wataha,False,True
whois.marysia,1691990401.1065135,False,True,False,False,False,sawardega_wataha,False,False
majasobek,1691990441.8223534,False,False,False,False,True,sawardega_wataha,False,False
religa.777,1691990509.2035525,False,False,False,True,False,sawardega_wataha,False,False
juliazugaj_fanpageee,1691990550.7282455,False,False,False,True,True,sawardega_wataha,False,False
dawidjaskolski3,1691990609.3902633,False,False,False,False,False,sawardega_wataha,False,False
antektoja2023,1691990664.004609,False,True,False,False,False,sawardega_wataha,False,False
olajanusss,1691990725.5541024,False,False,False,False,False,sawardega_wataha,False,False
hania.ok_ok,1691990810.7478828,False,True,False,False,False,sawardega_wataha,False,False
hivfax,1691990851.5961506,False,False,False,False,False,sawardega_wataha,False,False
zosia.pastuszka,1691990888.5064616,False,False,False,True,False,sawardega_wataha,False,False
jeback3pe4,1691990977.862002,False,True,False,False,False,sawardega_wataha,False,False
_aaaa.aaaa_72,1691991036.2993026,False,True,False,False,False,sawardega_wataha,False,False
k.l0czak,1691991094.7269075,False,True,False,False,False,sawardega_wataha,False,False
damiancwiakalski,1691991159.516852,False,False,False,False,False,sawardega_wataha,False,False
patrykszmukala,1691991196.105804,False,False,False,False,False,sawardega_wataha,False,False
_218ms_,1691991226.103219,False,False,False,False,False,sawardega_wataha,False,False
sprzedam4jednorazowki4lq,1691991260.1305742,False,False,False,False,False,sawardega_wataha,False,False
preficzmichal,1691991345.1634374,False,True,False,False,False,sawardega_wataha,False,False
js.oliwiaa,1691991373.6794848,False,False,False,False,False,sawardega_wataha,False,False
chylicka_monika1995,1691991454.779631,False,True,False,False,False,sawardega_wataha,False,False
dawid_302,1691991482.8488836,False,False,False,False,False,sawardega_wataha,False,False
vvziuu,1691991535.220181,False,True,False,False,False,sawardega_wataha,False,False
nadsxyz,1691991593.657771,False,True,False,False,False,sawardega_wataha,False,False
paulinas.ss,1691991634.8246195,False,False,False,False,False,sawardega_wataha,False,False
zuziaaaeloo,1691991668.913026,False,False,False,False,False,sawardega_wataha,False,False
grubismo,1691991715.42056,False,True,False,False,False,sawardega_wataha,False,False
sabriczqa,1691991796.4524772,False,True,False,False,False,sawardega_wataha,False,False
a.skrzypczak_55,1691991847.2807417,False,True,False,False,False,sawardega_wataha,False,False
raczkowski.j,1691991875.6955698,False,False,False,False,False,sawardega_wataha,False,False
tomala_213,1691991926.5495253,False,True,False,False,False,sawardega_wataha,False,False
k7_wiki,1691991964.667302,False,False,False,False,False,sawardega_wataha,False,False
rybny_domin,1691992037.6096258,True,False,False,False,False,sawardega_wataha,False,True
boobies_arecool,1691992087.0625,False,False,False,False,True,sawardega_wataha,False,False
madzia_667,1691992139.6553657,False,False,False,False,True,sawardega_wataha,False,False
chyba_julia_,1691992186.0753047,False,True,False,False,False,sawardega_wataha,False,False
zuko.wska,1691992224.825384,False,False,False,False,True,sawardega_wataha,False,False
jjurek208,1691992263.5757346,False,False,False,False,True,sawardega_wataha,False,False
filippxw,1691992310.0301888,False,True,False,False,False,sawardega_wataha,False,False
blaskiewicz44,1691992396.0019312,False,True,False,False,False,sawardega_wataha,False,False
zynyn.zapas,1691992436.6795113,False,False,False,False,False,sawardega_wataha,False,False
ga.busia0,1691992489.269557,False,False,False,False,True,sawardega_wataha,False,False
natalia.goral_,1691992529.47413,False,False,False,False,False,sawardega_wataha,False,False
krzysiek_225840,1691992567.4669845,False,False,False,False,False,sawardega_wataha,False,False
komandor_zdzislaw,1691992630.1400228,False,False,False,False,False,sawardega_wataha,False,False
mamaka7834,1691992688.6788378,False,True,False,False,False,sawardega_wataha,False,False
stfu.yakuza,1691992737.2957897,True,False,False,False,True,sawardega_wataha,False,True
zajcevvas,1691992771.3677044,False,False,False,False,False,sawardega_wataha,False,False
brzydal561,1691992846.0517378,False,False,False,False,False,sawardega_wataha,False,False
dariusz.piatek.9843,1691992888.4099953,False,False,False,False,False,sawardega_wataha,False,False
gabi.i.iii,1691992965.527568,False,True,False,False,False,sawardega_wataha,False,False
ola_0483,1691992995.7143548,False,False,False,False,False,sawardega_wataha,False,False
karolafasolaa,1691993084.8907588,False,True,False,False,False,sawardega_wataha,False,False
_m3fiu,1691993116.9722042,False,False,False,False,False,sawardega_wataha,False,False
julyxaaa,1691993201.646742,False,True,False,False,False,sawardega_wataha,False,False
dzul1a._,1691993262.470265,False,True,False,False,False,sawardega_wataha,False,False
users_purposes,1691993306.6142917,False,False,False,False,False,zacefron,False,False
lateefahmad220,1691993347.208929,False,False,False,False,False,zacefron,False,False
dorado_f_d20,1691993383.2373104,False,False,False,False,False,zacefron,False,False
pxtpon97,1691993476.1989803,False,True,False,False,False,zacefron,False,False
zzzzz.zz1422,1691993524.784407,False,True,False,False,False,zacefron,False,False
l_chi1404,1691993570.4207053,False,False,False,True,True,zacefron,False,False
hopofflex,1691993601.8750212,False,False,False,True,True,zacefron,False,False
aidennramirezzz,1691993678.799963,False,True,False,False,False,zacefron,False,False
amyandre_11,1691993715.5085225,False,False,False,False,True,zacefron,False,False
andresrrvv,1691993795.1289628,False,False,False,True,False,zacefron,False,False
torres_belarmino,1691993861.5595877,True,False,False,False,False,zacefron,False,True
_.prettylil._04,1691993914.0033634,False,True,False,False,False,zacefron,False,False
carmen.gallardo.03,1691993961.3535964,False,False,False,True,True,zacefron,False,False
cecypgoez,1691993999.7706723,False,False,False,False,True,zacefron,False,False
she_eats_her_feelings,1691994058.4643934,False,False,False,False,False,zacefron,False,False
derek_4376,1691994145.165354,False,True,False,False,False,zacefron,False,False
dwftra05,1691994179.9256277,False,False,False,False,False,zacefron,False,False
5nl.i,1691994230.3342152,False,False,False,False,True,zacefron,False,False
_evanz.____,1691994271.990307,False,False,False,True,True,zacefron,False,False
_hypohero,1692000382.7186208,False,False,False,False,False,jakubroskosz,False,False
vladislaverush,1692000469.7347856,False,True,False,False,False,jakubroskosz,False,False
astrid.astrid.10441,1692000538.330608,False,False,False,False,False,jakubroskosz,False,False
d4w1d_777,1692000576.383658,True,False,False,False,False,jakubroskosz,False,True
dagmara_sadok,1692000663.2202246,False,True,False,False,False,jakubroskosz,False,False
januszgruszczynski,1692000732.379452,False,False,False,False,False,jakubroskosz,False,False
endorphine_13,1692000764.4701123,False,False,False,False,False,jakubroskosz,False,False
jake.niklas,1692000831.9258256,False,False,False,True,False,jakubroskosz,False,False
maciejdro,1692000909.1215158,False,False,False,False,False,jakubroskosz,False,False
mariuszkowalski7,1692000966.1150303,False,False,False,True,False,jakubroskosz,False,False
sandera_92,1692001060.7068386,False,True,False,False,False,jakubroskosz,False,False
stevoo2019,1692001097.7504878,False,False,False,False,False,jakubroskosz,False,False
playboy_no_1_big_8in,1692001171.5604694,False,False,False,False,False,karolina_pisarek,False,False
tutyfy6gh,1692001236.709821,False,False,True,False,False,karolina_pisarek,False,False
wiki249,1692001309.9541185,False,False,False,True,False,karolina_pisarek,False,False
akrnkik,1692001396.0024962,False,True,False,False,False,karolina_pisarek,False,False
agataprzytulska,1692001475.028926,False,False,False,False,False,karolina_pisarek,False,False
andrejinho99,1692001538.0256908,True,False,False,False,False,karolina_pisarek,False,True
aniaherner,1692001617.955414,False,True,False,False,False,karolina_pisarek,False,False
kghadge03607,1692001671.6611068,False,True,False,False,False,karolina_pisarek,False,False
brenn.d1x,1692001720.427133,False,False,False,False,True,karolina_pisarek,False,False
catalinashahdadi,1692001801.484786,False,True,False,False,False,karolina_pisarek,False,False
ciesielka_03,1692001852.4738743,False,False,False,False,True,karolina_pisarek,False,False
dominikajagusiak,1692001944.6977203,False,True,False,False,False,karolina_pisarek,False,False
faisalwaqas66,1692002015.1091914,False,False,False,False,False,karolina_pisarek,False,False
good_girllexandra,1692002047.580264,False,False,False,False,False,karolina_pisarek,False,False
photographyitsabout,1692002111.1269574,False,True,False,False,False,karolina_pisarek,False,False
j_kierzkowska,1692002161.0936558,False,False,False,True,True,karolina_pisarek,False,False
kamcio_es,1692002225.715727,True,False,False,False,False,karolina_pisarek,False,True
wolak.kamila,1692002284.2843933,False,False,False,False,False,karolina_pisarek,True,False
katlipi,1692002375.301119,False,True,False,False,False,karolina_pisarek,False,False
lala8600000000,1692002425.5736291,False,False,False,False,False,karolina_pisarek,False,False
magda_stepien000,1692002508.4942043,False,True,False,False,False,karolina_pisarek,False,False
majkaa.k6,1692002550.733123,False,False,False,False,False,karolina_pisarek,False,False
cz.martyna21,1692002595.3435893,False,False,False,False,True,karolina_pisarek,False,False
models__sk,1692002643.7110908,False,True,False,False,False,karolina_pisarek,False,False
nataleczka199414,1692002682.0664868,False,False,False,False,False,karolina_pisarek,False,False
ra_kh_il_,1692002767.4917684,False,True,False,False,False,karolina_pisarek,False,False
metamorfozasylwetkizroksana,1692002803.0477962,False,False,False,True,True,karolina_pisarek,False,False
tjblakeyfla,1692002843.083696,False,False,False,False,False,karolina_pisarek,False,False
urloveye,1692002876.8340514,False,False,False,True,True,karolina_pisarek,False,False
lukasz_wozniak.ig,1692002927.706662,False,False,False,False,True,karolina_pisarek,False,False
bialek.nikola,1692003004.3517368,False,True,False,False,False,karolina_pisarek,False,False
adilynat_33x94011,1692003066.9334023,True,False,False,False,False,thenitrozyniak,False,True
amillatt.e7r12844,1692003136.281,True,False,False,False,False,thenitrozyniak,False,True
amour1f.g4k33311,1692003194.7503445,True,False,False,False,False,thenitrozyniak,False,True
ariannahjh_q0u59975,1692003263.9590645,True,False,False,False,False,thenitrozyniak,False,True
azzariago2dg12244,1692003342.661584,True,False,False,False,False,thenitrozyniak,False,True
irinapishchulina6157,1692003387.144168,True,False,False,False,False,thenitrozyniak,False,True
cadience3y_eeg71097,1692003459.7592485,True,False,False,False,False,thenitrozyniak,False,True
daliana1sro798560,1692003530.9196086,True,False,False,False,False,thenitrozyniak,False,True
eleana4h.m1o98228,1692003613.7413828,True,False,False,False,False,thenitrozyniak,False,True
ellissa3shgf36339,1692003686.5198486,True,False,False,False,False,thenitrozyniak,False,True
gracimp_uwz65523,1692003755.2411792,True,False,False,False,False,thenitrozyniak,False,True
gracianals_a9z23611,1692003828.1903503,True,False,False,False,False,thenitrozyniak,False,True
hortencianw.zld61432,1692003895.0764167,True,False,False,False,False,thenitrozyniak,False,True
isbellaxv.k1s86782,1692003959.5613968,True,False,False,False,False,thenitrozyniak,False,True
islarosevgii125764,1692004038.243195,True,False,False,False,False,thenitrozyniak,False,True
jalayiahk6_s2586214,1692004106.8698244,True,False,False,False,False,thenitrozyniak,False,True
janessahpz.21055036,1692004169.568369,True,False,False,False,False,thenitrozyniak,False,True
jemilyqn_04k60857,1692004228.1138248,True,False,False,False,False,thenitrozyniak,False,True
jessicagimson3318,1692004288.8172307,True,False,False,False,False,thenitrozyniak,False,True
jozalynnei_3iz10087,1692004374.0824227,True,False,False,False,False,thenitrozyniak,False,True
j_kierzkowska,1692004409.3969817,False,False,False,True,True,thenitrozyniak,False,False
hudi5950,1692004465.7765954,False,True,False,False,False,thenitrozyniak,False,False
kayciezs.89r32900,1692004536.378553,True,False,False,False,False,thenitrozyniak,False,True
keturahiqsg694588,1692004621.106514,True,False,False,False,False,thenitrozyniak,False,True
kyliuc.fwv60088,1692004688.137393,True,False,False,False,False,thenitrozyniak,False,True
kylieford2251,1692004746.7027886,True,False,False,False,False,thenitrozyniak,False,True
kynadeeewqie90961,1692004815.419888,True,False,False,False,False,thenitrozyniak,False,True
larynkx.4c263540,1692004896.3693724,True,False,False,False,False,thenitrozyniak,False,True
lilianaclb6z90099,1692004969.2039206,True,False,False,False,False,thenitrozyniak,False,True
litajjffp84478,1692005040.170452,True,False,False,False,False,thenitrozyniak,False,True
majkaa.k6,1692005076.3482804,False,False,False,False,False,thenitrozyniak,False,False
marielyssk.pjb58509,1692005134.7140474,True,False,False,False,False,thenitrozyniak,False,True
mesiyahgx9ae8287,1692005215.3600185,True,False,False,False,False,thenitrozyniak,False,True
m1keelo,1692005251.5345695,False,False,False,False,False,thenitrozyniak,False,False
moriahrn.bpl54233,1692005310.1424465,True,False,False,False,False,thenitrozyniak,False,True
peytonwesley886,1692005387.360546,True,False,False,False,False,thenitrozyniak,False,True
priscagp.inn60768,1692005468.0835822,True,False,False,False,False,thenitrozyniak,False,True
rosaiselazm.ly462022,1692005535.0409586,True,False,False,False,False,thenitrozyniak,False,True
roxanaf3v5x15912,1692005596.3087783,True,False,False,False,False,thenitrozyniak,False,True
ryennbe5ga70742,1692005667.0075412,True,False,False,False,False,thenitrozyniak,False,True
sahithidc.or711670,1692005741.696652,True,False,False,False,False,thenitrozyniak,False,True
sarayoxuks3079,1692005800.1926384,True,False,False,False,False,thenitrozyniak,False,True
suheylaog.4u336767,1692005873.1390398,True,False,False,False,False,thenitrozyniak,False,True
simon_tychy,1692005931.7098112,False,False,False,False,False,thenitrozyniak,False,False
toriijc_mwu69071,1692006016.6262794,True,False,False,False,False,thenitrozyniak,False,True
tryniteevffav71475,1692006077.0463786,True,False,False,False,False,thenitrozyniak,False,True
viannatbn8266442,1692006151.7952056,True,False,False,False,False,thenitrozyniak,False,True
ysabellabo.0lj92702,1692006226.223061,True,False,False,False,False,thenitrozyniak,False,True
olusiaa.kk,1692006275.505049,False,False,False,False,True,thenitrozyniak,False,False
abrea0uvdm12271,1692006344.394784,True,False,False,False,False,isamupt,False,True
adaiah9k.2zi10387,1692006427.3053432,True,False,False,False,False,isamupt,False,True
alyssabethxv_uqi85580,1692006510.1676655,True,False,False,False,False,isamupt,False,True
aribellexry123084,1692006588.9892735,True,False,False,False,False,isamupt,False,True
arpitae7.yki69605,1692006657.8607876,True,False,False,False,False,isamupt,False,True
azmariah9wh2h12214,1692006734.6648448,True,False,False,False,False,isamupt,False,True
bartlomiejdraz75,1692006771.8531466,False,False,False,False,True,isamupt,False,False
bhavikay785q18720,1692006852.867458,True,False,False,False,False,isamupt,False,True
camellac5_in332304,1692006927.9139316,True,False,False,False,False,isamupt,False,True
dazariahd.4fu42829,1692007012.5732603,True,False,False,False,False,isamupt,False,True
emosokk,1692007075.070748,False,True,False,False,False,isamupt,False,False
esthefanynb.r3f50378,1692007152.0893471,True,False,False,False,False,isamupt,False,True
haileyelmers9796,1692007230.8135052,True,False,False,False,False,isamupt,False,True
jaceniair_4lk49862,1692007301.9283395,True,False,False,False,False,isamupt,False,True
jatavia0b.3ws18612,1692007384.6672757,True,False,False,False,False,isamupt,False,True
jazyahj8.36z85737,1692007463.3144414,True,False,False,False,False,isamupt,False,True
julissa8e_8ft9635,1692007534.1515667,True,False,False,False,False,isamupt,False,True
kaliyahluf1n86589,1692007612.9030073,True,False,False,False,False,isamupt,False,True
khylibw.1h978917,1692007683.807258,True,False,False,False,False,isamupt,False,True
korie1h.3el5126,1692007762.8845892,True,False,False,False,False,isamupt,False,True
korinarn.y3378240,1692007848.2085366,True,False,False,False,False,isamupt,False,True
lachlyn7c_12z86237,1692007917.2136788,True,False,False,False,False,isamupt,False,True
levian9i12c85276,1692007988.1424866,True,False,False,False,False,isamupt,False,True
lizmariewj_tzc64156,1692008058.8043556,True,False,False,False,False,isamupt,False,True
lolaih.hip99189,1692008129.5370626,True,False,False,False,False,isamupt,False,True
maevauq.ndj15908,1692008212.2421794,True,False,False,False,False,isamupt,False,True
mahumk879b88827,1692008281.002475,True,False,False,False,False,isamupt,False,True
majkaa.k6,1692008319.6012087,False,False,False,False,False,isamupt,False,False
makaiyaws_78x16002,1692008388.4161143,True,False,False,False,False,isamupt,False,True
myalynnfln2v2392,1692008450.9911656,True,False,False,False,False,isamupt,False,True
naomy2y_1l083502,1692008522.0666566,True,False,False,False,False,isamupt,False,True
naureenacowo16052,1692008603.2948124,True,False,False,False,False,isamupt,False,True
nayellek3_rxg74215,1692008688.6313093,True,False,False,False,False,isamupt,False,True
nickaylafw_h8613505,1692008769.7734113,True,False,False,False,False,isamupt,False,True
nivritiaa_aj698936,1692008844.704392,True,False,False,False,False,isamupt,False,True
pinksi_ruc9904,1692008927.6143167,True,False,False,False,False,isamupt,False,True
retaj61gh44045,1692009000.5250442,True,False,False,False,False,isamupt,False,True
reylynnmc.4v742202,1692009071.407462,True,False,False,False,False,isamupt,False,True
saayatv.zim47162,1692009142.1773272,True,False,False,False,False,isamupt,False,True
samariyah4.s0538888,1692009213.0891025,True,False,False,False,False,isamupt,False,True
shanessaxerkg72100,1692009289.8607175,True,False,False,False,False,isamupt,False,True
shaylynrwn299325,1692009373.415378,True,False,False,False,False,isamupt,False,True
shirazlg.tmk37714,1692009442.0954013,True,False,False,False,False,isamupt,False,True
shruthikasm_sku28362,1692009525.8786538,True,False,False,False,False,isamupt,False,True
sianahx_dxu36049,1692009604.6555538,True,False,False,False,False,isamupt,False,True
valeriasalisburry370,1692009677.407568,True,False,False,False,False,isamupt,False,True
